,Ixx,Ixy,Iyy,Ixr,Ixg,Ixb,Iyr,Iyg,Iyb,Irr,Irg,Irb,Igg,Igb,Ibb,Target
337,16,494,15252.25,424,288,188,13091,8892,5804.5,228,208,118,64,56,161,0
338,9,10.5,12.25,318,213,147,371,248.5,171.5,228,102,74,177,151,97,0
339,16,16,16,452,312,232,452,312,232,225,110,154,196,172,36,0
340,49,892.5,16256.25,798,546,434,14535,9945,7905,196,188,156,196,228,4,0
341,64,36,20.25,896,608,496,504,342,279,0,64,32,144,104,4,0
342,16,50,156.25,488,344,296,1525,1075,925,36,252,68,228,220,100,0
343,65025,382.5,2.25,34935,25500,23205,205.5,150,136.5,81,132,179,16,140,89,0
344,1,124.5,15500.25,125,88,79,15562.5,10956,9835.5,9,248,147,64,40,97,1
345,64009,506,4,32890,23782,20746,260,188,164,4,188,164,132,28,68,1
346,62001,31125,15625,32121,23157,19671,16125,11625,9875,1,221,207,201,179,97,1
347,61504,31372,16002.25,31000,22072,18104,15812.5,11258.5,9234.5,9,117,165,241,97,209,0
348,62500,750,9,31500,22750,17750,378,273,213,4,202,242,89,61,177,0
349,63001,251,1,32881,24096,18574,131,96,74,9,32,222,0,192,100,0
350,62500,30625,15006.25,32000,23500,17250,15680,11515,8452.5,0,0,128,132,86,153,0
351,62500,30875,15252.25,29750,21250,14500,14696.5,10497.5,7163,81,131,246,57,66,36,0
352,60025,28910,13924,30380,20580,14210,14632,9912,6844,16,176,24,144,8,36,0
353,60025,29032.5,14042.25,24745,15680,9310,11968.5,7584,4503,217,64,254,0,128,164,0
354,61009,988,16,24947,16055,10127,404,260,164,217,165,45,129,105,145,0
355,62001,124.5,0.25,26892,18177,12699,54,36.5,25.5,144,204,132,209,139,41,0
356,63001,31877,16129,24849,16817,11546,12573,8509,5842,73,233,202,137,10,68,0
357,63001,2008,64,25853,18072,13052,824,576,416,113,248,236,64,160,144,1
358,62500,1250,25,28750,21000,16000,575,420,320,169,188,192,144,0,0,1
359,62001,747,9,28137,20418,15438,339,246,186,225,50,94,68,220,4,1
360,64516,1016,16,30734,22860,17780,484,360,280,49,138,22,164,156,36,0
361,65025,0,0,30855,22695,17340,0,0,0,49,17,36,241,164,16,0
362,65025,127.5,0.25,31620,22440,16320,62,44,32,16,160,0,64,0,0,0
363,1,2.5,6.25,129,89,63,322.5,222.5,157.5,1,217,191,241,231,129,0
364,1,3.5,12.25,136,92,63,476,322,220.5,64,224,120,16,164,129,0
365,1,1.5,2.25,140,95,64,210,142.5,96,144,244,0,65,192,0,0
366,4,255,16256.25,286,188,122,18232.5,11985,7777.5,225,130,19,132,102,137,0
367,9,4.5,2.25,426,279,180,213,139.5,90,196,150,72,201,204,16,0
368,36,30,25,840,594,414,700,495,345,144,36,188,73,175,153,0
369,25,27.5,30.25,725,520,380,797.5,572,418,33,232,12,64,224,144,0
370,16,12,9,600,436,324,450,327,243,228,222,118,105,125,161,1
371,9,381,16129,453,330,246,19177,13970,10414,17,226,94,68,60,68,1
372,9,370.5,15252.25,441,324,237,18154.5,13338,9756.5,105,4,93,144,84,97,1
373,25,620,15376,710,510,380,17608,12648,9424,196,148,40,164,72,144,1
374,36,765,16256.25,828,606,444,17595,12877.5,9435,100,114,228,217,50,100,0
375,49,861,15129,966,707,525,16974,12423,9225,100,114,110,217,151,249,0
376,144,1476,15129,1512,1080,792,15498,11070,8118,4,76,124,164,52,4,0
377,144,1524,16129,1524,1092,804,16129,11557,8509,1,37,61,89,209,137,0
378,169,1618.5,15500.25,1612,1157,871,15438,11080.5,8341.5,16,28,116,241,75,137,0
379,144,1482,15252.25,1440,1020,756,14820,10497.5,7780.5,64,216,136,57,235,129,0
380,121,1369.5,15500.25,1243,891,638,14068.5,10084.5,7221,225,193,154,161,90,36,0
381,81,1147.5,16256.25,990,702,513,14025,9945,7267.5,68,132,126,196,94,177,0
382,36,12,4,666,474,348,222,158,116,33,65,38,97,230,36,0
383,16,16,16,456,328,244,456,328,244,196,132,42,68,138,137,1
384,0,0,20.25,0,0,0,544.5,378,351,49,180,222,144,152,196,1
385,1,4.5,20.25,125,88,80,562.5,396,360,9,248,16,64,128,0,1
386,9,12,16,390,279,255,520,372,340,4,58,42,201,225,57,1
387,36,12,4,798,576,522,266,192,174,25,224,51,0,160,145,0
388,64,1016,16129,1072,784,688,17018,12446,10922,36,76,4,132,236,228,0
389,121,1364,15376,1441,1045,891,16244,11780,10044,9,157,115,65,15,161,0
390,169,1612,15376,1638,1170,988,15624,11160,9424,4,76,104,164,184,144,0
391,225,1860,15376,1845,1305,1095,15252,10788,9052,25,205,19,145,207,209,0
392,81,1093.5,14762.25,1062,738,630,14337,9963,8505,100,204,68,68,108,36,0
393,81,1075.5,14280.25,990,657,585,13145,8723.5,7767.5,68,94,238,209,137,129,0
394,64,980,15006.25,808,504,480,12372.5,7717.5,7350,217,219,172,129,196,16,0
395,36,15,6.25,600,366,372,250,152.5,155,16,212,56,137,198,4,0
396,4,13,42.25,212,134,144,689,435.5,468,228,190,208,137,216,64,1
397,1,5.5,30.25,113,73,82,621.5,401.5,451,225,57,50,209,98,68,1
398,0,0,4,0,0,0,234,154,176,121,49,56,41,120,64,1
399,4,8,16,234,152,180,468,304,360,121,188,34,144,184,164,1
400,0,0,12.25,0,0,0,451.5,308,245,1,88,70,64,16,36,0
401,0,0,15876,0,0,0,15750,10962,8568,9,123,52,145,28,16,0
402,4,254,16129,246,170,132,15621,10795,8382,25,215,182,57,234,4,0
403,16,4,1,488,340,268,122,85,67,36,130,238,57,63,137,0
404,16,510,16256.25,492,352,276,15682.5,11220,8797.5,25,72,39,64,184,153,0
405,36,747,15500.25,714,516,414,14815.5,10707,8590.5,81,250,19,228,46,153,0
406,36,747,15500.25,672,498,390,13944,10333.5,8092.5,0,80,112,233,19,129,0
407,36,738,15129,642,480,378,13161,9840,7749,185,112,85,0,176,129,0
408,256,1984,15376,1568,1200,912,12152,9300,7068,132,182,210,249,179,177,0
409,196,1757,15750.25,1330,1036,798,11922.5,9287,7153.5,65,118,39,100,122,177,1
410,144,1506,15750.25,1080,852,648,11295,8910.5,6777,164,246,252,177,250,100,1
411,64,1012,16002.25,696,568,440,11005.5,8981.5,6957.5,145,33,177,177,65,209,1
412,25,625,15625,415,350,265,10375,8750,6625,233,178,47,36,126,249,1
413,1,122,14884,77,66,48,9394,8052,5856,41,218,112,4,96,0,0
414,65025,30855,14641,17850,14790,10710,8470,7018,5082,36,220,124,36,132,228,0
415,64009,1265,25,16192,13156,9108,320,260,180,0,0,0,144,80,16,0
416,63001,627.5,6.25,20080,16817,14809,200,167.5,147.5,0,240,112,137,113,153,0
417,63001,31375,15625,17319,13805,11546,8625,6875,5750,153,211,102,209,226,68,0
418,63504,630,6.25,18900,15372,12600,187.5,152.5,125,249,223,166,137,234,196,0
419,64516,29718,13689,19304,15240,11430,8892,7020,5265,144,208,92,16,140,233,0
420,64516,29845,13806.25,13970,9906,5842,6462.5,4582.5,2702.5,209,97,241,241,129,17,0
421,63504,2772,121,14112,9828,5292,616,429,231,64,136,152,241,51,185,0
422,62500,3875,240.25,19750,15250,9750,1224.5,945.5,604.5,97,211,9,137,75,241,1
423,61504,2480,100,22568,17360,12152,910,700,490,89,226,107,36,102,97,1
424,64516,635,6.25,25654,20066,14732,252.5,197.5,145,217,43,226,97,230,36,1
425,0,0,15500.25,0,0,0,12201,9088.5,6598.5,132,242,74,209,29,249,1
426,9,1.5,0.25,288,210,165,48,35,27.5,0,64,160,36,10,209,0
427,36,3,0.25,600,432,360,50,36,30,16,32,112,64,224,16,0
428,36,753,15750.25,600,420,360,12550,8785,7530,16,88,112,36,104,16,0
429,16,10,6.25,388,264,244,242.5,165,152.5,193,2,29,4,186,137,0
430,0,0,100,0,0,0,1070,730,710,185,131,173,209,63,177,0
431,64009,1138.5,20.25,29854,21252,20999,531,378,373.5,100,184,66,144,60,233,0
432,0,0,15376,0,0,0,14136,10292,9920,196,246,160,233,240,0,0
433,65025,30982.5,14762.25,27795,19890,19125,13243.5,9477,9112.5,105,54,239,196,218,249,0
434,65025,30855,14641,25755,17850,17085,12221,8470,8107,217,158,111,36,82,137,0
435,64516,30988,14884,23622,16256,15240,11346,7808,7320,201,64,204,0,0,16,1
436,64516,31115,15006.25,22098,14732,13716,10657.5,7105,6615,145,182,90,36,60,100,1
437,64516,31115,15006.25,20574,13716,11938,9922.5,6615,5757.5,161,22,223,100,234,161,1
438,0,0,15006.25,0,0,0,9187.5,5880,5022.5,249,16,3,0,176,145,1
439,4,2,1,138,88,74,69,44,37,153,220,249,144,92,89,0
440,4,254,16129,150,102,82,9525,6477,5207,249,241,3,41,43,145,0
441,4,2,1,130,86,64,65,43,32,129,235,32,57,96,0,0
442,4,21,110.25,152,108,86,798,567,451.5,144,8,196,100,18,57,0
443,1,2,4,84,65,51,168,130,102,144,84,188,129,243,41,0
444,1,127,16129,78,59,45,9906,7493,5715,196,250,182,153,95,233,0
445,1,3.5,12.25,82,63,49,287,220.5,171.5,68,46,178,129,15,97,0
446,0,0,15006.25,0,0,0,10412.5,8207.5,6492.5,57,63,153,137,223,249,0
447,65025,30982.5,14762.25,18105,13515,9945,8626.5,6439.5,4738.5,177,179,209,249,19,241,0
448,64516,31115,15006.25,17272,14224,10668,8330,6860,5145,16,224,40,64,48,228,1
449,36,702,13689,336,264,180,6552,5148,3510,64,160,144,144,40,132,1
450,121,1353,15129,506,374,220,5658,4182,2460,68,28,152,132,168,144,1
451,64,44,30.25,376,264,160,258.5,181.5,110,161,15,172,65,148,144,1
452,64009,2909.5,132.25,14674,11132,7843,667,506,356.5,36,248,6,144,84,193,0
453,61504,1984,64,17608,13640,10416,568,440,336,177,65,166,209,6,228,0
454,63001,251,1,19076,14558,11546,76,58,46,144,56,168,36,108,68,0
455,1,126,15876,76,56,45,9576,7056,5670,144,160,92,64,216,233,0
456,4,254,16129,150,106,84,9525,6731,5334,249,135,78,249,178,228,0
457,9,0,0,228,156,126,0,0,0,144,112,120,144,136,228,0
458,16,0,0,304,208,168,0,0,0,144,112,120,144,136,228,0
459,16,506,16002.25,312,204,168,9867,6451.5,5313,196,138,204,41,94,228,0
460,25,632.5,16002.25,385,240,200,9740.5,6072,5060,41,112,8,0,128,64,0
461,25,2.5,0.25,385,240,200,38.5,24,20,41,112,8,0,128,64,1
462,49,7,1,546,336,280,78,48,40,196,160,48,0,128,64,1
463,64,28,12.25,632,392,328,276.5,171.5,143.5,97,31,167,97,217,145,1
464,49,21,9,553,427,273,237,183,117,97,211,9,137,75,241,1
465,25,17.5,12.25,395,305,195,276.5,213.5,136.5,97,211,9,137,75,241,0
466,9,24,64,258,204,138,688,544,368,228,216,116,16,56,68,0
467,9,7.5,6.25,282,228,168,235,190,140,132,232,144,144,160,64,0
468,36,732,14884,540,432,312,10980,8784,6344,164,80,72,64,160,144,0
469,49,861,15129,574,448,308,10086,7872,5412,68,128,24,0,0,144,0
470,49,17.5,6.25,567,434,315,202.5,155,112.5,161,158,61,4,230,233,0
471,16,32,64,352,276,208,704,552,416,64,184,224,153,4,144,0
472,65025,255,1,24735,19890,16065,97,78,63,193,142,223,196,50,129,0
473,25,632.5,16002.25,445,350,280,11258.5,8855,7084,241,86,120,36,80,64,0
474,64516,635,6.25,23622,18796,15240,232.5,185,150,201,226,204,100,88,16,1
475,64516,28575,12656.25,24130,19050,16256,10687.5,8437.5,7200,65,213,192,249,192,0,1
476,1089,3003,8281,2079,1419,1056,5733,3913,2912,129,149,224,57,96,0,1
477,3844,6603,11342.25,1178,0,0,2023.5,0,0,105,0,0,0,0,0,1
478,784,252,81,420,0,0,135,0,0,225,0,0,0,0,0,0
479,56169,0,0,9243,4503,2370,0,0,0,241,229,134,105,190,100,0
480,36,1422,56169,84,0,0,3318,0,0,196,0,0,0,0,0,0
481,16,996,62001,260,144,72,16185,8964,4482,129,36,146,16,136,68,0
482,12.25,38.5,121,196,101.5,42,616,319,132,64,88,160,73,92,144,0
483,0.25,13.5,729,42,29,21.5,2268,1566,1161,144,8,28,36,190,57,0
484,15376,0,0,13144,10416,8804,0,0,0,228,200,102,144,76,177,0
485,15252.25,12226.5,9801,9633,7410,5928,7722,5940,4752,196,72,160,16,64,0,0
486,16002.25,13851.75,11990.25,5566,3415.5,2403.5,4818,2956.5,2080.5,144,164,68,217,1,105,0
487,2.25,0,0,55.5,36,27,0,0,0,89,120,154,64,176,68,1
488,2.25,4.5,9,60,43.5,37.5,120,87,75,64,136,232,73,213,113,1
489,30.25,2.75,0.25,225.5,170.5,159.5,20.5,15.5,14.5,145,247,165,193,131,73,1
490,16,502,15750.25,160,120,112,5020,3765,3514,64,176,96,132,72,16,1
491,6.25,310,15376,92.5,65,55,4588,3224,2728,89,194,46,164,60,228,0
492,6.25,307.5,15129,85,52.5,37.5,4182,2583,1845,132,202,254,185,59,225,0
493,25,630,15876,150,75,40,3780,1890,1008,132,194,240,225,120,64,0
494,90.25,28.5,9,313.5,152,76,99,48,24,65,16,8,0,128,64,0
495,196,63,20.25,532,280,140,171,90,45,164,248,124,144,200,100,0
496,289,25.5,2.25,731,425,255,64.5,37.5,22.5,57,51,133,113,119,225,0
497,81,22.5,6.25,360,225,54,100,62.5,15,64,232,240,113,150,36,0
498,81,58.5,42.25,423,288,117,305.5,208,84.5,161,224,99,0,160,169,0
499,49,35,25,371,266,133,265,190,95,249,222,239,164,210,105,0
500,16,32,64,232,168,104,464,336,208,36,132,228,228,68,164,1
501,0.25,6.5,169,34.5,26.5,19,897,689,494,153,73,62,249,222,164,1
502,14884,1037,72.25,10126,8174,6344,705.5,569.5,442,233,185,220,137,156,144,1
503,13806.25,14805,15876,10105,8225,6697.5,10836,8820,7182,228,132,38,36,150,177,1
504,12996,13737,14520.25,9120,7182,6042,9640,7591.5,6386.5,0,176,144,129,11,249,0
505,11449,12733,14161,7597,5778,4922,8449,6426,5474,177,250,194,100,180,68,0
506,13689,13747.5,13806.25,7137,5148,4329,7167.5,5170,4347.5,137,124,209,144,92,89,0
507,1,121,14641,51,33,29,6171,3993,3509,41,147,199,65,189,73,0
508,25,7.5,2.25,240,150,130,72,45,39,0,160,224,132,12,164,0
509,12.25,17.5,25,185.5,122.5,115.5,265,175,165,249,63,213,201,131,65,0
510,0.25,0.75,2.25,28.5,19.5,19.5,85.5,58.5,58.5,177,175,175,241,241,241,0
511,1,126,15876,56,38,38,7056,4788,4788,64,80,80,164,164,164,0
512,6.25,0,0,132.5,87.5,87.5,0,0,0,249,63,63,201,201,201,0
513,4,18,81,112,78,62,504,351,279,64,136,200,241,185,193,1
514,9,18,36,213,162,138,426,324,276,177,250,194,100,180,68,1
515,6.25,316.25,16002.25,170,127.5,107.5,8602,6451.5,5439.5,16,140,108,41,145,57,1
516,16256.25,1083.75,72.25,8670,6502.5,5482.5,578,433.5,365.5,16,140,108,41,145,57,1
517,15500.25,933.75,56.25,10582.5,8466,7470,637.5,510,450,57,148,236,16,240,16,0
518,15500.25,14442,13456,10333.5,8217,7221,9628,7656,6728,233,102,206,4,244,36,0
519,0.25,56.5,12769,30.5,22,18,6893,4972,4068,137,124,148,144,48,16,0
520,25,605,14641,265,180,140,6413,4356,3388,249,116,204,16,240,16,0
521,20.25,4.5,1,211.5,135,99,47,30,22,161,130,10,132,148,228,0
522,0.25,1.75,12.25,27.5,19,15,192.5,133,105,209,42,114,164,116,132,0
523,0.25,62.25,15500.25,27,18.5,14.5,6723,4606.5,3610.5,100,206,30,89,49,73,0
524,25,20,16,240,155,115,192,124,92,0,208,80,193,201,17,0
525,64,176,484,496,360,296,1364,990,814,4,230,246,233,129,89,0
526,36,129,462.25,552,450,402,1978,1612.5,1440.5,16,244,20,249,161,137,1
527,16256.25,510,16,13387.5,11220,10200,420,352,320,17,24,208,64,128,0,1
528,15252.25,14017.25,12882.25,12350,10250.5,9262.5,11350,9420.5,8512.5,16,108,76,233,81,249,1
529,14520.25,12712.75,11130.25,9399,7109.5,6386.5,8229,6224.5,5591.5,196,250,38,153,55,249,1
530,15750.25,14244.25,12882.25,7153.5,4769,4016,6469.5,4313,3632,177,118,32,164,192,0,0
531,4,3,2.25,98,60,48,73.5,45,36,97,190,152,132,208,64,0
532,12.25,31.5,81,210,143.5,122.5,540,369,315,16,156,52,145,155,201,0
533,25,637.5,16256.25,325,240,205,8287.5,6120,5227.5,129,48,105,0,176,145,0
534,42.25,796.25,15006.25,370.5,260,214.5,6982.5,4900,4042.5,177,232,89,64,40,65,0
535,36,15,6.25,318,228,186,132.5,95,77.5,249,222,107,164,154,193,0
536,20.25,6.75,2.25,274.5,207,175.5,91.5,69,58.5,137,246,75,68,2,241,0
537,49,889,16129,385,294,238,6985,5334,4318,209,6,78,228,148,132,0
538,49,17.5,6.25,406,315,259,145,112.5,92.5,36,50,98,233,129,89,0
539,49,0,0,406,336,273,0,0,0,36,224,214,0,80,241,1
540,56.25,937.5,15625,420,345,277.5,7000,5750,4625,64,16,24,68,166,89,1
541,56.25,930,15376,382.5,315,247.5,6324,5208,4092,41,94,147,228,106,65,1
542,56.25,945,15876,352.5,285,217.5,5922,4788,3654,161,250,83,164,78,73,1
543,56.25,3.75,0.25,352.5,285,217.5,23.5,19,14.5,161,250,83,164,78,73,0
544,56.25,37.5,25,360,292.5,225,240,195,150,0,80,160,241,146,132,0
545,20.25,18,16,256.5,211.5,202.5,228,188,180,177,119,5,161,67,233,0
546,25,637.5,16256.25,280,230,220,7140,5865,5610,64,16,160,68,232,144,0
547,20.25,573.75,16256.25,252,207,198,7140,5865,5610,64,16,160,68,232,144,0
548,12.25,446.25,16256.25,192.5,157.5,150.5,7012.5,5737.5,5482.5,209,171,61,233,143,57,0
549,9,1.5,0.25,168,135,123,28,22.5,20.5,64,216,248,233,53,145,0
550,1,1.5,2.25,57,46,42,85.5,69,63,177,62,90,68,140,228,0
551,0,0,2.25,0,0,0,90,70.5,61.5,16,4,156,161,135,145,0
552,16256.25,15682.5,15129,7777.5,6120,5355,7503,5904,5166,137,112,2,0,224,228,1
553,25,635,16129,260,185,150,6604,4699,3810,144,132,24,89,86,132,1
554,0,0,100,0,0,0,610,460,390,137,246,75,68,2,241,1
555,15129,799.5,42.25,8979,6888,5904,474.5,364,312,209,248,176,64,128,0,1
556,15252.25,15684.5,16129,9262.5,7163,6175,9525,7366,6350,249,254,166,36,84,196,0
557,16256.25,15873.75,15500.25,9180,6885,5610,8964,6723,5478,64,48,96,100,72,144,0
558,1,0,0,69,51,41,0,0,0,153,191,13,41,43,145,0
559,15750.25,502,16,9036,6777,5522,288,216,176,64,48,96,100,72,144,0
560,14641,484,16,9317,7139,5929,308,236,196,41,191,189,153,75,97,0
561,15500.25,15687,15876,9835.5,7594.5,7594.5,9954,7686,7686,97,211,211,137,137,137,0
562,15750.25,15248.25,14762.25,9036,6777,6777,8748,6561,6561,64,48,48,100,100,100,0
563,16129,15938.5,15750.25,8382,6096,6096,8283,6024,6024,4,96,96,0,0,0,0
564,16129,381,9,8509,6223,6223,201,147,147,137,211,211,97,97,97,0
565,15750.25,439.25,12.25,9036,6777,6526,252,189,182,64,48,160,100,248,144,1
566,15500.25,15749.25,16002.25,9213,6972,6723,9361,7084,6831,100,48,156,64,208,100,1
567,15500.25,15189,14884,8715,6474,5976,8540,6344,5856,36,56,32,144,192,0,1
568,15750.25,15436.5,15129,7906.5,5647.5,5145.5,7749,5535,5043,129,19,23,233,53,145,1
569,1,2,4,59,42,35,118,84,70,153,174,17,228,190,201,0
570,15876,441,12.25,8316,6174,5292,231,171.5,147,4,162,212,97,10,228,0
571,15625,15562.5,15500.25,8250,6125,5125,8217,6100.5,5104.5,4,162,146,97,217,145,0
572,1,124,15376,59,42,34,7316,5208,4216,153,174,214,228,148,132,0
573,64,44,30.25,472,336,256,324.5,231,176,153,174,96,228,64,0,0
574,121,126.5,132.25,781,594,484,816.5,621,506,177,250,52,100,72,144,0
575,56.25,52.5,49,615,487.5,412.5,574,455,385,68,210,158,129,247,209,0
576,6.25,6.25,6.25,212.5,170,145,212.5,170,145,57,148,66,16,104,36,0
577,16,2,0.25,360,260,284,45,32.5,35.5,164,218,246,129,7,177,0
578,15252.25,15561,15876,11115,8027.5,8521.5,11340,8190,8694,164,218,66,129,133,153,0
579,13806.25,14452.5,15129,10222.5,7167.5,7520,10701,7503,7872,145,187,192,137,64,0,1
580,14520.25,14821.5,15129,9760.5,6627.5,6507,9963,6765,6642,161,103,22,209,154,100,1
581,1,1.5,2.25,78,53,48,117,79.5,72,196,38,160,249,240,0,1
582,49,66.5,90.25,595,406,343,807.5,551,465.5,57,66,69,36,26,97,0
583,36,72,144,594,432,366,1188,864,732,73,216,151,64,40,137,0
584,1,5,25,111,83,69,555,415,345,33,253,235,233,95,153,0
585,56.25,33.75,20.25,825,615,510,495,369,306,68,60,56,68,200,16,0
586,0.25,3.25,42.25,60,45.5,38.5,780,591.5,500.5,64,168,24,89,95,41,0
587,15252.25,15561,15876,15190.5,11609,9880,15498,11844,10080,25,42,112,132,96,0,0
588,15625,15250,14884,14750,10750,9375,14396,10492,9150,100,164,146,228,50,249,0
589,4,254,16129,226,160,146,14351,10160,9271,225,80,57,0,208,209,0
590,42.25,13,4,754,539.5,507,232,166,156,144,156,88,233,74,196,0
591,30.25,698.5,16129,649,456.5,434.5,14986,10541,10033,100,66,106,233,157,97,0
592,12.25,442.75,16002.25,402.5,280,273,14547.5,10120,9867,169,240,10,0,96,196,1
593,20.25,564.75,15750.25,481.5,387,301.5,13428.5,10793,8408.5,185,242,1,228,130,137,1
594,16,494,15252.25,408,324,248,12597,10003.5,7657,164,70,180,161,158,4,1
595,12.25,444.5,16129,343,269.5,203,12446,9779,7366,132,122,52,41,114,36,0
596,6.25,7.5,9,250,197.5,150,300,237,180,16,220,112,97,132,16,0
597,4,3,2.25,208,166,132,156,124.5,99,64,184,208,233,102,4,0
598,1,124,15376,103,82,65,12772,10168,8060,113,254,39,68,210,129,0
599,2.25,181.5,14641,145.5,112.5,91.5,11737,9075,7381,193,107,29,249,223,137,0
600,1,9,81,90,68,54,810,612,486,164,232,252,16,88,100,0
601,14762.25,1701,196,13851,11178,9598.5,1596,1288,1106,196,248,46,16,100,97,0
602,14884,122,1,14274,11590,10004,117,95,82,121,107,122,65,110,68,0
603,15376,15314,15252.25,14384,11656,10292,14326,11609,10250.5,144,152,156,132,122,233,0
604,15876,14868,13924,13608,10836,9450,12744,10148,8850,144,72,164,228,50,249,0
605,1,118.5,14042.25,97,74,66,11494.5,8769,7821,193,10,2,100,20,4,1
606,12.25,437.5,15625,315,234.5,206.5,11250,8375,7375,164,142,190,137,113,153,1
607,42.25,13,4,591.5,442,390,182,136,120,89,44,84,16,240,16,1
608,56.25,78.75,110.25,705,532.5,472.5,987,745.5,661.5,132,18,34,177,121,129,0
609,30.25,46.75,72.25,649,467.5,429,1003,722.5,663,100,46,244,57,230,196,0
610,20.25,555.75,15252.25,526.5,378,346.5,14449.5,10374,9509.5,121,100,49,144,68,41,0
611,20.25,535.5,14161,490.5,342,310.5,12971,9044,8211,105,92,97,144,124,153,0
612,56.25,926.25,15252.25,727.5,502.5,442.5,11979.5,8274.5,7286.5,193,99,91,137,113,153,0
613,90.25,42.75,20.25,931,646,570,441,306,270,132,8,248,16,240,16,0
614,64,52,42.25,848,616,552,689,500.5,448.5,228,226,146,41,193,153,0
615,4,3,2.25,222,164,148,166.5,123,111,33,142,22,68,180,100,0
616,15500.25,15313.5,15129,13321.5,9960,8839.5,13161,9840,8733,185,112,173,0,48,177,0
617,2.25,1.5,1,148.5,108,94.5,99,72,63,73,216,93,64,184,129,0
618,15625,1000,64,13375,10375,9125,856,664,584,185,177,131,233,171,209,1
619,14641,121,1,13673,10769,9559,113,89,79,225,73,223,241,119,97,1
620,14520.25,14580.5,14641,13014,10363,9037.5,13068,10406,9075,144,72,164,228,50,249,1
621,14641,14701.5,14762.25,11858,9196,7865,11907,9234,7897.5,132,24,226,144,76,129,0
622,14641,121,1,11495,8833,7502,95,73,62,65,23,2,209,174,4,0
623,15129,799.5,42.25,12177,9717,8364,643.5,513.5,442,73,141,76,97,252,16,0
624,15625,312.5,6.25,13375,10875,9500,267.5,217.5,190,185,93,196,145,212,144,0
625,14762.25,13972.5,13225,12393,10327.5,8140.5,11730,9775,7705,164,222,178,57,63,137,0
626,14884,13115,11556.25,9638,7564,5368,8492.5,6665,4730,97,34,148,4,168,144,0
627,14641,14217.5,13806.25,7381,5324,3146,7167.5,5170,3055,137,124,50,144,120,164,0
628,14280.25,14698.5,15129,6931,4899.5,2748.5,7134,5043,2829,36,74,54,145,175,17,0
629,14884,14701,14520.25,6222,4148,2196,6145.5,4097,2169,41,198,150,132,100,68,0
630,15876,126,1,5418,3276,1260,43,26,10,57,94,174,164,4,100,0
631,0.25,8,256,27,18,11,864,576,352,100,152,164,16,24,228,1
632,16256.25,2868.75,506.25,9690,7395,5610,1710,1305,990,144,56,16,36,248,144,1
633,15876,1260,100,12348,10080,8568,980,800,680,132,160,8,0,64,16,0
634,0,0,15876,0,0,0,11970,9702,8190,65,147,31,41,141,129,0
635,2.25,191.25,16256.25,141,114,99,11985,9690,8415,132,232,60,144,152,4,0
636,12.25,444.5,16129,329,266,231,11938,9652,8382,132,232,60,144,152,4,0
637,30.25,682,15376,511.5,407,368.5,11532,9176,8308,201,226,87,100,94,137,0
638,64,960,14400,696,544,488,10440,8160,7320,145,28,187,16,52,137,0
639,132.25,1362.75,14042.25,885.5,667,586.5,9124.5,6873,6043.5,41,114,87,36,142,41,0
