,Ixx,Ixy,Iyy,Ixr,Ixg,Ixb,Iyr,Iyg,Iyb,Irr,Irg,Irb,Igg,Igb,Ibb,Target
352,16,498,15500.25,64,220,136,1992,6847.5,4233,0,112,32,209,78,132,0
353,16,506,16002.25,40,200,96,1265,6325,3036,100,244,240,196,176,64,0
354,4,12,36,28,106,44,84,318,132,196,230,52,249,142,228,0
355,63001,1506,36,6275,15813,6024,150,378,144,113,39,88,129,232,64,1
356,61009,31122,15876,6916,16302,4199,3528,8316,2142,16,56,220,4,98,33,0
357,62500,0,0,6000,15500,750,0,0,0,64,208,72,4,186,9,0
358,64009,2150.5,72.25,7843,17204,253,263.5,578,8.5,193,60,31,16,68,1,0
359,1,13.5,182.25,45,79,5,607.5,1066.5,67.5,233,227,225,97,139,25,0
360,64,128,256,504,760,152,1008,1520,304,129,97,173,65,13,105,0
361,65025,2805,121,20910,28050,8415,902,1210,363,68,60,146,68,46,65,0
362,62001,31623,16129,21912,28635,9462,11176,14605,4826,64,136,16,169,18,164,0
363,64009,31245.5,15252.25,20746,26818,7590,10127,13091,3705,68,244,156,228,108,132,0
364,64009,1518,36,21252,26312,8349,504,624,198,144,32,212,64,104,65,0
365,60516,1599,42.25,23616,28536,11562,624,754,305.5,0,128,160,144,76,161,0
366,61009,30504.5,15252.25,24453,28405,12350,12226.5,14202.5,6175,73,121,86,169,118,196,0
367,64009,1265,25,22517,26565,10626,445,525,210,241,129,154,17,58,228,1
368,53824,28072,14641,22968,29928,13688,11979,15609,7139,73,227,209,1,187,153,1
369,60025,26827.5,11990.25,16170,23520,6370,7227,10512,2847,4,192,180,0,192,164,0
370,9,361.5,14520.25,186,276,66,7471,11086,2651,4,72,84,16,232,228,0
371,36,747,15500.25,318,480,78,6598.5,9960,1618.5,249,144,177,0,16,169,0
372,0,0,42.25,0,0,0,377,539.5,110.5,36,206,218,233,131,33,0
373,62001,30378,14884,17430,22659,6474,8540,11102,3172,36,226,28,89,62,164,0
374,62500,30500,14884,12750,17250,1750,6222,8418,854,41,191,101,153,227,49,0
375,64009,32004.5,16002.25,15686,19481,4554,7843,9740.5,2277,4,166,92,41,106,68,0
376,9,13.5,20.25,156,189,15,234,283.5,22.5,144,204,4,129,59,25,0
377,63001,2761,121,18574,20833,7028,814,913,308,100,254,24,233,20,16,0
378,60516,30381,15252.25,19188,20418,7134,9633,10250.5,3581.5,196,74,214,233,103,73,0
379,63504,30996,15129,17640,18144,5544,8610,8856,2706,36,176,4,64,48,228,0
380,49,871.5,15500.25,497,497,147,8839.5,8839.5,2614.5,177,177,211,177,211,185,1
381,121,1386,15876,715,693,154,8190,7938,1764,129,255,142,129,114,196,1
382,16,50,156.25,272,264,72,850,825,225,16,136,200,4,164,68,0
383,62500,2625,110.25,23000,22000,10250,966,924,430.5,16,160,188,64,24,145,0
384,59536,0,0,23180,20984,7564,0,0,0,65,234,129,228,106,193,0
385,62001,31125,15625,23157,21912,8217,11625,11000,4125,201,248,253,64,88,65,0
386,25,595,14161,415,405,160,9877,9639,3808,233,67,96,161,32,0,0
387,225,1845,15129,1050,1065,435,8610,8733,3567,36,106,238,177,11,73,0
388,256,24,2.25,1040,1168,576,97.5,109.5,54,129,137,36,209,68,16,0
389,36,741,15252.25,378,456,276,7780.5,9386,5681,129,180,82,144,168,68,0
390,61504,28272,12996,11656,16616,9920,5358,7638,4560,161,77,88,137,120,64,0
391,57121,26409.5,12210.25,5975,12189,5736,2762.5,5635.5,2652,113,251,88,41,200,64,0
392,0,0,14641,0,0,0,242,4235,968,4,70,16,201,24,64,0
393,81,76.5,72.25,36,369,90,34,348.5,85,16,164,40,145,154,100,1
394,81,135,225,144,504,171,240,840,285,0,128,48,64,40,105,1
395,0,0,110.25,0,0,0,325.5,777,304.5,193,246,131,100,98,73,1
396,63504,31878,16002.25,8820,19908,7056,4427.5,9993.5,3542,201,205,212,97,164,16,0
397,0,0,14884,0,0,0,3416,8906,1952,16,252,192,209,144,0,0
398,9,382.5,16256.25,72,210,18,3060,8925,765,64,144,144,36,164,36,0
399,65025,510,4,7140,18870,2295,56,148,18,16,24,252,100,154,81,0
400,0,0,16256.25,0,0,0,3060,9690,1275,64,32,240,144,248,100,0
401,1,127.5,16256.25,23,75,9,2932.5,9562.5,1147.5,17,189,207,249,163,81,0
402,0,0,16256.25,0,0,0,2932.5,9562.5,1147.5,17,189,207,249,163,81,0
403,0,0,16256.25,0,0,0,2805,9435,1020,228,92,176,100,80,64,0
404,1,0,0,21,73,9,0,0,0,185,253,189,209,145,81,0
405,0,0,16256.25,0,0,0,2677.5,9307.5,1147.5,185,253,189,209,145,81,0
406,1,127.5,16256.25,20,72,10,2550,9180,1275,144,160,200,64,208,100,1
407,0,0,0,0,0,0,0,0,0,144,160,200,64,208,100,1
408,0,0,0,0,0,0,0,0,0,144,140,240,177,84,144,1
409,0,0,0,0,0,0,0,0,0,144,140,240,177,84,144,0
410,0,0,0,0,0,0,0,0,0,144,140,24,177,226,196,0
411,0,0,0,0,0,0,0,0,0,144,140,24,177,226,196,0
412,0,0,0,0,0,0,0,0,0,144,140,44,177,41,225,0
413,0,0,0,0,0,0,0,0,0,144,140,44,177,41,225,0
414,0,0,0,0,0,0,0,0,0,144,140,44,177,41,225,0
415,0,0,16129,0,0,0,2540,9017,1905,144,140,44,177,41,225,0
416,1,127,16129,20,67,15,2540,8509,1905,144,60,44,137,237,225,0
417,1,0,0,20,67,15,0,0,0,144,60,44,137,237,225,0
418,1,0,0,20,67,15,0,0,0,144,60,44,137,237,225,0
419,1,0,0,20,67,15,0,0,0,144,60,44,137,237,225,1
420,1,0,0,20,67,15,0,0,0,144,60,44,137,237,225,1
421,1,0,0,20,67,15,0,0,0,144,60,44,137,237,225,1
422,1,0,0,20,67,15,0,0,0,144,60,44,137,237,225,0
423,1,0,0,20,67,15,0,0,0,144,60,44,137,237,225,0
424,1,0,0,20,67,15,0,0,0,144,60,44,137,237,225,0
425,0,0,0,0,0,0,0,0,0,144,60,44,137,237,225,0
426,0,0,16256.25,0,0,0,2550,8542.5,1912.5,144,60,44,137,237,225,0
427,0,0,16129,0,0,0,2413,8382,1778,105,230,10,4,156,196,0
428,1,127.5,16256.25,18,65,13,2295,8287.5,1657.5,68,146,234,129,77,169,0
429,0,0,16256.25,0,0,0,2295,8287.5,1657.5,68,146,234,129,77,169,0
430,0,0,16256.25,0,0,0,2167.5,8160,1530,33,64,204,0,0,144,0
431,0,0,1,0,0,0,17,64,12,33,64,204,0,0,144,0
432,1,1,1,20,67,13,20,67,13,144,60,4,137,103,169,1
433,0,0,0.25,0,0,0,10,33.5,6.5,144,60,4,137,103,169,1
434,65025,0,0,5100,17085,3825,0,0,0,144,60,44,137,237,225,1
435,0,0,16129,0,0,0,2413,8382,1778,105,230,10,4,156,196,0
436,1,127,16129,18,65,13,2286,8255,1651,68,146,234,129,77,169,0
437,0,0,16129,0,0,0,2286,8128,1905,68,128,14,0,192,225,0
438,0,0,16256.25,0,0,0,2167.5,8032.5,1785,33,47,238,129,114,196,0
439,0,0,1,0,0,0,17,63,16,33,47,16,129,240,0,0
440,0,0,1,0,0,0,19,65,18,105,211,86,129,146,68,0
441,1,0,0,18,64,18,0,0,0,68,128,68,0,128,68,0
442,0,0,16129,0,0,0,2286,8128,2286,68,128,68,0,128,68,0
443,0,0,16002.25,0,0,0,2150.5,7843,2403.5,33,30,67,4,154,105,0
444,1,127.5,16256.25,16,61,18,2040,7777.5,2295,0,208,32,137,74,68,0
445,0,0,16256.25,0,0,0,2040,7777.5,2550,0,208,64,137,196,144,1
446,1,127.5,16256.25,15,60,19,1912.5,7650,2422.5,225,132,29,16,116,105,1
447,0,0,0,0,0,0,0,0,0,225,132,29,16,116,105,1
448,0,0,0,0,0,0,0,0,0,68,38,50,153,235,33,0
449,0,0,16256.25,0,0,0,2295,7522.5,2167.5,68,38,50,153,235,33,0
450,1,127.5,16256.25,17,58,16,2167.5,7395,2040,33,218,16,36,160,0,0
451,0,0,16256.25,0,0,0,2167.5,7395,2040,33,218,16,36,160,0,0
452,0,0,16129,0,0,0,2032,7239,1905,0,144,240,177,87,225,0
453,1,127.5,16256.25,15,56,14,1912.5,7140,1785,225,72,210,64,16,196,0
454,0,0,0,0,0,0,0,0,0,225,72,210,64,16,196,0
455,0,0,2.25,0,0,0,22.5,84,21,225,72,210,64,16,196,0
456,0,0,2.25,0,0,0,27,88.5,25.5,68,38,50,153,235,33,0
457,0,0,16256.25,0,0,0,2295,7522.5,2167.5,68,38,50,153,235,33,0
458,1,127.5,16256.25,17,58,16,2167.5,7395,2040,33,218,16,36,160,0,1
459,0,0,16256.25,0,0,0,2167.5,7395,2040,33,218,16,36,160,0,1
460,0,0,16129,0,0,0,2032,7239,1905,0,144,240,177,87,225,1
461,1,127.5,16256.25,15,56,14,1912.5,7140,1785,225,72,210,64,16,196,0
462,0,0,0,0,0,0,0,0,0,225,72,210,64,16,196,0
463,0,0,1,0,0,0,15,56,14,225,72,210,64,16,196,0
464,1,1,1,19,56,13,19,56,13,105,40,247,64,216,169,0
465,0,0,0,0,0,0,0,0,0,105,40,247,64,216,169,0
466,0,0,16129,0,0,0,2413,7112,1651,105,40,247,64,216,169,0
467,0,0,16002.25,0,0,0,2403.5,6831,1771,105,2,10,100,244,196,0
468,1,127.5,16256.25,18,53,13,2295,6757.5,1657.5,68,186,234,249,177,169,0
469,0,0,0,0,0,0,0,0,0,68,186,234,249,177,169,0
470,0,0,0,0,0,0,0,0,0,105,201,10,41,202,196,0
471,0,0,0,0,0,0,0,0,0,144,232,64,196,32,0,0
472,0,0,0,0,0,0,0,0,0,144,232,64,196,32,0,1
473,0,0,16256.25,0,0,0,2805,6247.5,2295,228,54,140,97,114,68,1
474,0,0,16129,0,0,0,2667,6096,2159,185,240,101,0,48,33,0
475,1,127.5,16256.25,21,46,17,2677.5,5865,2167.5,185,198,101,68,14,33,0
476,0,0,16256.25,0,0,0,2677.5,5865,2167.5,185,198,101,68,14,33,0
477,0,0,16256.25,0,0,0,2550,5737.5,2040,144,132,64,233,208,0,0
478,0,0,16256.25,0,0,0,2677.5,5610,2295,185,156,122,144,24,68,0
479,1,0.5,0.25,20,43,17,10,21.5,8.5,144,92,84,57,219,33,0
480,0,0,4,0,0,0,42,92,34,185,198,101,68,14,33,0
481,0,0,62001,0,0,0,2988,7719,249,144,116,12,193,31,1,0
482,2.25,0,0,6,34.5,0,0,0,0,16,92,0,17,0,0,0
483,16256.25,2103.75,272.25,1402.5,3952.5,0,181.5,511.5,0,121,85,0,193,0,0,0
484,14520.25,2952.25,600.25,4458.5,6989,2048.5,906.5,1421,416.5,89,98,117,36,218,33,0
485,13340.25,1732.5,225,6930,9471,4158,900,1230,540,16,56,112,68,136,16,1
486,14520.25,361.5,9,8314.5,10724.5,4820,207,267,120,153,253,200,241,232,64,1
487,4,1,0.25,138,178,72,34.5,44.5,18,153,253,180,241,132,16,0
488,64,980,15006.25,560,728,280,8575,11147.5,4287.5,36,226,146,89,113,201,0
489,400,2300,13225,1160,1540,440,6670,8855,2530,36,114,252,41,158,228,0
490,90.25,1083,12996,437,608,114,5244,7296,1368,68,128,40,0,0,144,0
491,0.25,59.25,14042.25,15,24,0,3555,5688,0,132,160,0,0,0,0,0
492,12.25,22.75,42.25,94.5,154,0,175.5,286,0,217,164,0,144,0,0,0
493,169,247,361,585,780,247,855,1140,361,233,140,87,16,116,105,0
494,400,260,169,1320,1600,880,858,1040,572,4,160,88,0,192,144,0
495,210.25,1841.5,16129,1029.5,1232.5,725,9017,10795,6350,177,147,222,57,154,196,0
496,64,1016,16129,504,616,352,8001,9779,5588,129,243,212,41,60,144,0
497,90.25,9.5,1,655.5,769.5,541.5,69,81,57,153,213,93,161,9,177,0
498,1,113.5,12882.25,66,78,54,7491,8853,6129,4,28,236,196,116,100,1
499,15129,13099.5,11342.25,4920,6396,3444,4260,5538,2982,64,32,96,144,176,16,1
500,16256.25,15618.75,15006.25,2677.5,4462.5,1530,2572.5,4287.5,1470,185,223,252,201,164,144,0
501,25,12.5,6.25,140,205,105,70,102.5,52.5,16,124,76,145,93,185,0
502,56.25,930,15376,187.5,300,157.5,3100,4960,2604,113,232,13,64,72,185,0
503,25,5,1,85,170,75,17,34,15,33,66,255,132,254,225,0
504,1,0.5,0.25,24,43,23,12,21.5,11.5,64,8,40,57,221,17,0
505,15876,15687,15500.25,2016,4410,2016,1992,4357.5,1992,0,48,0,201,48,0,0
506,2.25,3,4,22.5,55.5,24,30,74,32,225,43,240,89,80,0,0
507,30.25,30.25,30.25,93.5,225.5,104.5,93.5,225.5,104.5,33,185,67,145,11,105,0
508,36,36,36,144,294,162,144,294,162,64,152,136,97,43,217,0
509,0.25,0.5,1,13.5,27.5,15,27,55,30,217,205,42,209,114,132,0
510,15625,15250,14884,3125,6625,3500,3050,6466,3416,113,45,188,249,204,16,0
511,15625,14750,13924,1750,5375,1875,1652,5074,1770,196,90,210,57,133,225,1
512,16129,15367,14641,508,4318,762,484,4114,726,16,136,24,132,204,36,1
513,16256.25,16256.25,16256.25,1275,3060,127.5,1275,3060,127.5,100,240,10,64,24,1,0
514,15129,430.5,12.25,1599,3321,492,45.5,94.5,14,169,95,52,217,108,16,0
515,13689,468,16,1989,3744,1053,68,128,36,33,32,153,0,32,81,0
516,12996,285,6.25,2280,4104,1140,50,90,25,144,208,200,16,104,100,0
517,13225,14662.5,16256.25,2415,4255,1265,2677.5,4717.5,1402.5,185,9,231,89,151,121,0
518,14161,14994,15876,2142,4284,1190,2268,4536,1260,68,136,180,16,104,100,0
519,15876,15876,15876,1890,4284,756,1890,4284,756,225,254,90,132,204,36,0
520,2.25,9.75,42.25,18,49.5,3,78,214.5,13,144,140,24,65,66,4,0
521,14161,892.5,56.25,3213,5712,2023,202.5,360,127.5,217,16,203,0,48,33,0
522,13689,14859,16129,3042,5850,1872,3302,6350,2032,164,20,160,196,32,0,0
523,13689,14625,15625,2808,5616,1638,3000,6000,1750,64,128,80,0,160,196,0
524,15006.25,15251.25,15500.25,2205,5390,857.5,2241,5478,871.5,68,24,126,144,52,49,1
525,4,254,16129,30,82,8,1905,5207,508,225,103,60,145,164,16,1
526,30.25,22,16,82.5,236.5,27.5,60,172,20,225,133,75,57,215,25,0
527,1,6.5,42.25,22,50,12,143,325,78,228,76,8,196,88,144,0
528,15376,372,9,3472,6944,1984,84,168,48,16,32,192,64,128,0,0
529,420.25,2552.25,15500.25,615,1107,451,3735,6723,2739,132,84,148,100,164,228,0
530,110.25,1270.5,14641,241.5,493.5,157.5,2783,5687,1815,17,57,89,161,193,225,0
531,0.25,62,15376,8,20,4,1984,4960,992,0,128,128,64,64,64,0
532,15750.25,188.25,2.25,1882.5,4894.5,878.5,22.5,58.5,10.5,225,73,105,241,17,49,0
533,1,4,16,22,43,10,88,172,40,228,178,220,57,174,100,0
534,20.25,6.75,2.25,117,211.5,63,39,70.5,21,164,198,108,161,146,196,0
535,6.25,315,15876,65,112.5,32.5,3276,5670,1638,164,146,82,233,73,169,0
536,0,0,0.25,0,0,0,11.5,21,5,17,198,230,228,164,100,0
537,13806.25,14863.75,16002.25,3290,5287.5,1292.5,3542,5692.5,1391.5,16,236,52,233,239,121,1
538,16129,15938.5,15750.25,2667,4826,508,2635.5,4769,502,185,30,84,164,152,16,1
539,16,24,36,100,160,28,150,240,42,113,232,175,64,24,49,0
540,0,0,2.25,0,0,0,51,75,21,132,164,220,196,188,196,0
541,14884,14640,14400,3538,5246,976,3480,5160,960,73,223,232,57,88,64,0
542,14400,180,2.25,2400,4080,0,30,51,0,144,168,0,132,0,0,0
543,14520.25,2108.75,306.25,3856,5543,1325.5,560,805,192.5,0,192,96,68,250,121,0
544,15006.25,428.75,12.25,6737.5,8452.5,4165,192.5,241.5,119,209,211,78,153,42,132,0
545,289,25.5,2.25,765,833,374,67.5,73.5,33,233,157,222,97,54,228,0
546,11556.25,1505,196,6772.5,7310,4085,882,952,532,129,188,90,16,24,164,0
547,12996,798,49,8094,8892,5130,497,546,315,177,162,123,196,182,233,0
548,306.25,43.75,6.25,1277.5,1487.5,822.5,182.5,212.5,117.5,209,61,103,57,155,161,0
549,272.25,1963.5,14161,1171.5,1452,726,8449,10472,5236,177,104,52,64,32,144,0
550,30.25,613.25,12432.25,269.5,390.5,132,5463.5,7916.5,2676,97,151,152,177,168,64,0
551,16256.25,15810,15376,4080,7522.5,765,3968,7316,744,0,96,192,153,98,36,1
552,13806.25,14863.75,16002.25,4112.5,7990,1292.5,4427.5,8602,1391.5,201,76,129,16,236,121,0
553,0.25,63.25,16002.25,10,30,0,2530,7590,0,144,176,0,16,0,0,0
554,16256.25,765,36,3187.5,8797.5,765,150,414,36,113,189,150,153,158,36,0
555,20.25,11.25,6.25,117,342,58.5,65,190,32.5,164,184,82,144,220,169,0
556,81,0,0,207,693,135,0,0,0,17,235,89,41,131,225,0
557,9,3,1,60,234,51,20,78,17,144,24,84,196,46,33,0
558,14400,60,0.25,2400,9720,2520,10,40.5,10.5,144,84,164,161,165,185,0
559,14280.25,14997.25,15750.25,1912,9560,2390,2008,10040,2510,0,0,64,0,64,144,0
560,0,0,15252.25,0,0,0,1482,9386,1976,144,144,192,144,192,0,0
561,4,3,2.25,24,142,10,18,106.5,7.5,144,84,60,177,99,25,0
562,15500.25,498,16,2241,9835.5,1494,72,316,48,68,142,216,97,180,144,0
563,14161,14815.5,15500.25,2023,9520,1071,2116.5,9960,1120.5,33,80,153,0,208,81,0
564,14280.25,14877.75,15500.25,1075.5,8962.5,119.5,1120.5,9337.5,124.5,81,163,9,249,75,1,0
565,15500.25,373.5,9,871.5,9462,0,21,228,0,49,20,0,144,0,0,0
566,1,5.5,30.25,12,84,0,66,462,0,144,240,0,144,0,0,0
567,4,4,4,32,180,6,32,180,6,0,160,48,164,14,9,0
568,4,254,16129,30,176,0,1905,11176,0,225,40,0,64,0,0,0
569,16256.25,16256.25,16256.25,2040,10965,0,2040,10965,0,0,96,0,228,0,0,0
570,16256.25,16256.25,16256.25,2422.5,10710,255,2422.5,10710,255,105,60,38,144,168,4,0
571,0,0,16256.25,0,0,0,2932.5,10327.5,637.5,17,71,115,161,149,25,0
572,0.25,0,0,13.5,39,4.5,0,0,0,217,58,243,196,190,81,0
573,0,0,0,0,0,0,0,0,0,193,21,178,249,26,196,0
574,0.25,0,0,17.5,36,9,0,0,0,201,216,118,64,16,68,0
575,0,0,0,0,0,0,0,0,0,164,100,248,36,120,144,0
576,0.25,0,0,20,34.5,10.5,0,0,0,64,200,72,153,169,185,0
577,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
578,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
579,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
580,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
581,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
582,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
583,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
584,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
585,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
586,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
587,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
588,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
589,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
590,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
591,0,0,0,0,0,0,0,0,0,164,236,56,196,168,144,0
592,0,0,0.25,0,0,0,13,39,6,164,236,56,196,168,144,0
593,0,0,0.25,0,0,0,13,39.5,4.5,164,6,234,97,199,81,0
594,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
595,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
596,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
597,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
598,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
599,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
600,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
601,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
602,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
603,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
604,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
605,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
606,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
607,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
608,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
609,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
610,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
611,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
612,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
613,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
614,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
615,0,0,0,0,0,0,0,0,0,164,6,234,97,199,81,0
616,0,0,16129,0,0,0,3302,10033,1143,164,6,234,97,199,81,0
617,0,0,16129,0,0,0,3048,9779,889,64,56,168,41,27,49,0
618,0,0,0,0,0,0,0,0,0,64,56,168,41,27,49,0
619,0,0,0,0,0,0,0,0,0,64,56,168,41,27,49,0
620,0,0,0,0,0,0,0,0,0,64,56,168,41,27,49,0
621,0,0,0,0,0,0,0,0,0,64,56,168,41,27,49,0
622,0,0,0,0,0,0,0,0,0,64,56,168,41,27,49,0
623,0,0,0,0,0,0,0,0,0,64,56,168,41,27,49,0
624,0,0,16129,0,0,0,3048,9779,889,64,56,168,41,27,49,0
625,0.25,63.5,16129,11,37.5,2.5,2794,9525,635,228,114,110,249,119,25,0
626,0.25,0.25,0.25,11,37.5,2.5,11,37.5,2.5,228,114,110,249,119,25,0
627,0,0,1,0,0,0,23,76,6,17,212,138,144,200,36,0
628,0.25,0.25,0.25,12,38.5,3.5,12,38.5,3.5,64,56,168,41,27,49,0
629,0.25,0.25,0.25,12,38.5,3.5,12,38.5,3.5,64,56,168,41,27,49,0
630,0,0,0.25,0,0,0,12.5,39,4,113,158,200,196,112,64,0
631,0.25,0.25,0.25,12.5,39,4,12.5,39,4,113,158,200,196,112,64,0
632,0.25,0.5,1,13,39.5,4.5,26,79,9,164,6,234,97,199,81,0
633,0,0,0.25,0,0,0,13.5,40,5,217,112,14,0,32,100,0
634,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,0
635,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,0
636,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,0
637,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,0
638,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,0
639,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,0
640,0,0,16256.25,0,0,0,3442.5,10200,1275,217,112,14,0,32,100,0
641,0.25,0,0,12.5,39.5,8.5,0,0,0,113,183,169,97,63,33,0
642,0,0,1,0,0,0,27,79,17,217,85,203,97,63,33,0
643,0,0,1,0,0,0,28,80,18,16,192,248,0,160,68,0
644,16256.25,127.5,1,3952.5,10327.5,2295,31,81,18,193,207,46,161,178,68,0
645,16256.25,191.25,2.25,4207.5,10455,2167.5,49.5,123,25.5,65,146,49,68,114,33,0
646,16129,254,4,4699,10541,2286,74,166,36,89,255,154,233,214,68,0
647,16129,127,1,5207,10668,1905,41,84,15,145,116,103,144,236,225,0
648,16129,0,0,5461,10668,1778,0,0,0,57,28,90,144,152,196,0
649,16002.25,189.75,2.25,5692.5,10499.5,1265,67.5,124.5,15,233,151,194,233,62,100,0
650,16129,444.5,12.25,6350,10922,1524,175,301,42,196,204,88,228,8,144,0
651,16002.25,253,4,6957.5,11258.5,1644.5,110,178,26,209,31,203,241,133,169,0
652,16002.25,126.5,1,7337,11258.5,1391.5,58,89,11,36,42,126,241,211,121,0
653,15876,315,6.25,7686,11340,1260,152.5,225,25,137,114,98,164,132,100,0
654,16002.25,506,16,8096,11764.5,1644.5,256,372,52,0,64,64,201,185,169,0
655,15876,630,25,8946,12348,2142,355,490,85,177,46,183,132,130,33,0
656,15750.25,62.75,0.25,9538,12926.5,2761,38,51.5,11,144,148,136,113,218,228,0
657,15750.25,0,0,8785,12550,1757,0,0,0,36,88,212,16,120,196,0
658,15750.25,564.75,20.25,9287,13052,2259,333,468,81,100,16,52,64,80,68,0
659,15500.25,560.25,20.25,10084.5,13570.5,2739,364.5,490.5,99,161,125,246,105,94,228,0
660,15129,369,9,10578,13776,3075,258,336,75,228,160,102,0,240,113,0
661,15006.25,306.25,6.25,10780,13965,3307.5,220,285,67.5,64,48,72,196,6,217,0
662,14884,549,20.25,11346,14274,3538,418.5,526.5,130.5,201,129,137,121,65,73,0
663,14641,544.5,20.25,11979,14762,4114,445.5,549,153,73,46,38,36,52,132,0
664,14520.25,241,4,12652.5,15062.5,4338,210,250,72,17,69,196,9,148,16,0
665,16002.25,316.25,6.25,13409,15812.5,4554,265,312.5,90,228,194,232,9,148,16,0
666,16256.25,637.5,25,14535,16320,5100,570,640,200,196,0,208,0,0,64,0
667,16129,444.5,12.25,15240,16891,5715,420,465.5,157.5,64,88,24,25,97,233,0
668,0,0,16256.25,0,0,0,15555,17212.5,5737.5,36,86,114,49,187,233,0
669,1,125.5,15750.25,122,132,43,15311,16566,5396.5,36,232,126,16,44,57,0
670,6.25,315,15876,300,322.5,95,15120,16254,4788,64,120,208,1,38,164,0
671,20.25,0,0,535.5,576,166.5,0,0,0,81,128,51,0,128,89,0
672,30.25,13.75,6.25,671,704,209,305,320,95,36,0,28,0,0,164,0
673,1,2.5,6.25,126,131,41,315,327.5,102.5,4,122,46,9,251,145,0
674,0.25,0.5,1,63.5,66,21,127,132,42,1,124,214,16,168,228,0
675,1,1,1,128,133,43,128,133,43,0,128,128,25,87,57,0
676,1,1,1,129,135,45,129,135,45,1,7,173,49,187,233,0
677,1,2,4,130,136,46,260,272,92,4,16,92,64,112,68,0
678,1,1.5,2.25,130,139,50,195,208.5,75,4,150,100,121,38,196,0
679,4,1,0.25,260,280,102,65,70,25.5,4,24,230,144,228,41,0
680,1,2,4,129,142,52,258,284,104,1,142,52,196,216,144,0
681,64,16,4,1048,1160,456,262,290,114,9,51,43,33,73,177,0
682,72.25,8.5,1,1122,1241,493,132,146,58,16,72,232,68,20,36,0
683,56.25,3.75,0.25,982.5,1102.5,435,65.5,73.5,29,9,57,174,105,78,36,0
684,42.25,825.5,16129,838.5,962,377,16383,18796,7366,1,148,58,144,136,36,0
685,42.25,819,15876,825.5,955.5,377,16002,18522,7308,1,237,198,105,78,36,0
686,36,756,15876,750,870,336,15750,18270,7056,9,205,88,33,184,64,0
687,25,632.5,16002.25,605,720,270,15306.5,18216,6831,49,16,134,0,96,100,0
688,20.25,573.75,16256.25,540,643.5,238.5,15300,18232.5,6757.5,64,8,216,225,155,249,0
689,1,126,15876,137,135,48,17262,17010,6048,81,63,176,49,80,0,0
690,6.25,308.75,15252.25,332.5,327.5,110,16425.5,16178.5,5434,25,15,220,9,132,144,0
691,20.25,558,15376,571.5,571.5,166.5,15748,15748,4588,1,1,91,1,91,89,0
692,36,756,15876,744,744,204,15624,15624,4284,16,16,120,16,120,132,0
693,42.25,822.25,16002.25,786.5,806,214.5,15306.5,15686,4174.5,49,156,153,16,252,65,0
694,25,617.5,15252.25,580,615,150,14326,15190.5,3705,144,188,152,25,106,132,0
695,12.25,428.75,15006.25,378,409.5,91,13230,14332.5,3185,144,92,248,121,226,164,0
