,Ixx,Ixy,Iyy,Ixr,Ixg,Ixb,Iyr,Iyg,Iyb,Irr,Irg,Irb,Igg,Igb,Ibb,Target
340,64516,1143,20.25,7620,8128,2794,135,144,49.5,132,192,74,0,96,121,1
341,1,12,144,37,40,21,444,480,252,89,200,9,64,72,185,1
342,64516,4064,256,12954,14732,10160,816,928,640,41,142,248,36,16,64,1
343,63504,3402,182.25,16128,18396,14112,864,985.5,756,0,64,0,209,248,64,1
344,65025,2040,64,19635,21675,17850,616,680,560,41,145,14,57,62,36,1
345,0,0,4,0,0,0,160,176,150,0,128,112,64,200,249,1
346,16,500,15625,324,348,308,10125,10875,9625,161,135,93,145,43,41,1
347,100,1205,14520.25,770,800,710,9278.5,9640,8555.5,41,16,91,0,48,177,1
348,196,1757,15750.25,966,980,896,8659.5,8785,8032,153,222,64,36,128,0,1
349,256,224,196,1200,1184,1120,1050,1036,980,249,174,130,100,60,36,1
350,64,200,625,808,776,752,2525,2425,2350,217,69,22,193,158,132,1
351,64516,6858,729,32258,30988,30226,3429,3294,3213,1,134,9,36,182,81,0
352,60516,4797,380.25,38622,37146,33702,3061.5,2944.5,2671.5,73,155,5,17,207,81,1
353,62001,31623,16129,41832,40338,36852,21336,20574,18796,64,80,32,132,168,144,1
354,65025,29707.5,13572.25,39780,38250,34170,18174,17475,15611,16,104,168,228,132,36,1
355,4,11,30.25,292,280,248,803,770,682,68,216,184,144,208,16,1
356,65025,4207.5,272.25,42585,40800,36720,2755.5,2640,2376,241,96,240,0,0,0,1
357,65025,765,9,45645,43860,39270,537,516,462,41,68,174,144,120,164,1
358,9,376.5,15750.25,525,498,447,21962.5,20833,18699.5,161,122,219,164,158,185,1
359,49,7,1,1225,1169,1036,175,167,148,161,41,44,241,140,144,1
360,49,14,4,1246,1169,1043,356,334,298,196,30,154,241,51,185,1
361,36,15,6.25,1086,1020,900,452.5,425,375,249,50,14,228,156,228,1
362,16,2,0.25,736,688,600,92,86,75,64,160,208,144,200,228,1
363,1,125.5,15750.25,183,171,149,22966.5,21460.5,18699.5,209,61,131,57,135,185,1
364,65025,31620,15376,46155,42330,36975,22444,20584,17980,249,94,133,164,6,33,0
365,65025,32130,15876,45390,41565,35700,22428,20538,17640,196,86,88,201,36,144,1
366,64009,126.5,0.25,45034,41239,35420,89,81.5,70,196,86,88,201,36,144,1
367,64009,1391.5,30.25,45287,41492,35673,984.5,902,775.5,41,172,151,16,84,169,1
368,60025,1592.5,42.25,45570,43120,34545,1209,1144,916.5,36,224,114,0,240,169,1
369,60025,612.5,6.25,46305,43855,35280,472.5,447.5,360,137,39,80,41,176,0,1
370,61009,370.5,2.25,47424,44707,36803,288,271.5,223.5,0,192,192,249,89,185,1
371,62001,31747.5,16256.25,48057,45318,37350,24607.5,23205,19125,129,54,22,100,164,228,1
372,63001,31124,15376,47941,45180,37148,23684,22320,18352,129,76,108,144,16,144,1
373,64009,30866,14884,46805,44022,36432,22570,21228,17568,177,190,16,68,224,0,1
374,64516,31369,15252.25,45466,42672,35052,22106.5,20748,17043,41,120,126,64,144,100,1
375,64009,506,4,44275,41492,34408,350,328,272,161,28,248,16,32,64,1
376,64009,1265,25,46046,43263,36179,910,855,715,100,146,170,57,133,225,1
377,63504,1008,16,46872,43848,37296,744,696,592,36,108,136,68,152,144,0
378,63001,1380.5,30.25,47941,44929,38403,1050.5,984.5,841.5,129,141,39,41,251,113,1
379,62001,1245,25,49053,46065,40089,985,925,805,153,93,229,177,89,65,1
380,61504,868,12.25,49848,46872,40920,703.5,661.5,577.5,209,101,141,137,209,89,1
381,61009,494,4,50141,47177,41743,406,382,338,249,117,3,129,23,145,1
382,61009,0,0,50388,47424,41990,0,0,0,144,0,120,0,128,228,1
383,61504,1364,30.25,50344,47368,41912,1116.5,1050.5,929.5,249,117,3,129,23,145,1
384,57121,1434,36,52580,48756,40152,1320,1224,1008,16,80,96,144,224,64,1
385,58081,30607,16129,53020,49164,40970,27940,25908,21590,16,80,24,144,120,228,1
386,60516,30627,15500.25,53628,49692,41328,27141,25149,20916,164,4,16,100,144,64,1
387,62500,30875,15252.25,53250,49250,40750,26305.5,24329.5,20130.5,57,233,159,153,111,201,1
388,64516,31750,15625,52832,48768,40386,26000,24000,19875,0,0,48,0,64,193,1
389,1,0,0,207,190,160,0,0,0,97,162,96,4,192,0,1
390,9,10.5,12.25,627,576,492,731.5,672,574,161,192,228,0,0,16,1
391,1,1,1,213,196,170,213,196,170,57,20,114,16,40,228,1
392,0,0,15876,0,0,0,26586,24318,21294,233,19,75,129,105,145,1
393,0,0,16002.25,0,0,0,26565,24288,21252,68,128,208,0,0,64,1
394,65025,32385,16129,53040,48450,42840,26416,24130,21336,0,96,128,4,176,64,1
395,64009,32131,16129,52371,47817,42757,26289,24003,21463,97,211,167,137,197,145,1
396,65025,32385,16129,52530,47685,43350,26162,23749,21590,196,122,204,153,46,228,1
397,65025,127.5,0.25,52530,47685,43350,103,93.5,85,196,122,204,153,46,228,1
398,64516,254,1,52578,47752,43942,207,188,173,97,4,227,16,12,233,1
399,64009,506,4,52624,47817,44022,416,378,348,0,144,96,137,118,68,1
400,63001,0,0,52710,48945,39156,0,0,0,68,246,248,137,212,16,1
401,64009,31625,15625,52371,48576,38709,25875,24000,19125,97,64,183,0,192,113,1
402,65025,32130,15876,52020,48195,38250,25704,23814,18900,144,156,136,137,190,228,1
403,0,0,0,0,0,0,0,0,0,249,20,39,16,108,185,1
404,0,0,4,0,0,0,408,378,300,144,156,136,137,190,228,1
405,0,0,16,0,0,0,828,768,612,97,64,183,0,192,113,1
406,64516,1016,16,53848,50038,40132,848,788,632,144,36,216,153,150,132,1
407,64009,32004.5,16002.25,54395,50600,40733,27197.5,25300,20366.5,145,248,55,64,200,65,1
408,64516,31496,15376,53086,49276,39370,25916,24056,19220,161,98,139,4,118,217,1
409,65025,32002.5,15750.25,52785,48960,39015,25978.5,24096,19201.5,97,64,183,0,192,113,1
410,64516,31496,15376,51816,48006,38100,25296,23436,18600,144,156,136,137,190,228,1
411,64516,31623,15500.25,50546,46736,36830,24775.5,22908,18052.5,177,8,183,64,56,33,1
412,64516,127,0.25,50038,46228,36322,98.5,91,71.5,153,14,11,100,170,225,1
413,0,0,36,0,0,0,1200,1110,876,64,136,16,177,130,68,1
414,0,0,64,0,0,0,1672,1552,1240,161,98,139,4,118,217,1
415,1,1.5,2.25,216,201,162,324,301.5,243,64,152,176,209,50,132,1
416,0,0,15500.25,0,0,0,26518.5,24402,20667,57,20,30,16,24,164,1
417,63504,0,0,52920,48636,41076,0,0,0,68,82,182,129,227,201,1
418,61009,864.5,12.25,52611,48412,41002,745.5,686,581,57,20,30,16,24,164,1
419,60025,0,0,53165,49000,41650,0,0,0,241,136,26,64,208,228,1
420,61009,29763.5,14520.25,52611,48412,41002,25666.5,23618,20003,57,20,30,16,24,164,1
421,63001,30245.5,14520.25,50702,46435,38905,24341,22292.5,18677.5,100,250,78,177,3,217,1
422,1,127.5,16256.25,198,181,151,25245,23077.5,19252.5,36,254,202,249,195,17,1
423,25,15,9,1005,920,770,603,552,462,209,120,234,64,176,164,1
424,65025,510,4,52020,47685,40035,408,374,314,144,4,28,153,175,73,1
425,65025,0,0,52275,47940,40290,0,0,0,41,140,134,16,8,132,1
426,65025,31875,15625,52020,47685,40035,25500,23375,19625,144,4,28,153,175,73,1
427,65025,31237.5,15006.25,50745,46410,38760,24377.5,22295,18620,177,122,40,100,16,64,1
428,65025,31875,15625,49215,44880,37230,24125,22000,18250,129,176,18,0,96,68,1
429,63504,756,9,48636,44352,36792,579,528,438,129,176,18,0,96,68,1
430,62001,1494,36,49551,45318,37848,1194,1092,912,177,122,40,100,16,64,1
431,61009,0,0,50635,46436,39026,0,0,0,41,140,134,16,8,132,1
432,64009,30992.5,15006.25,51106,46046,37191,24745,22295,18007.5,100,156,254,100,130,105,1
433,63504,31500,15625,49392,44352,36036,24500,22000,17875,16,192,124,0,80,225,1
434,63001,376.5,2.25,48945,43925,35642,292.5,262.5,213,137,77,42,161,18,196,1
435,63001,125.5,0.25,49949,44929,36646,99.5,89.5,73,177,37,126,41,22,68,1
436,62500,30250,14641,49000,44000,35750,23716,21296,17303,16,192,124,0,80,225,1
437,63504,30492,14641,46872,41580,33768,22506,19965,16214,36,226,92,89,94,36,1
438,63504,0,0,46116,40824,33012,0,0,0,209,206,165,132,230,9,1
439,64009,253,1,47058,41745,34408,186,165,136,36,226,208,89,168,64,1
440,62500,875,12.25,46000,40750,34000,644,570.5,476,64,40,192,201,152,64,1
441,61504,2108,72.25,47616,42408,35712,1632,1453.5,1224,0,64,0,57,48,0,1
442,60516,1599,42.25,49692,44280,38376,1313,1170,1014,100,8,24,144,176,16,1
443,60025,367.5,2.25,50470,45080,39200,309,276,240,196,16,192,64,0,0,1
444,59536,30866,16002.25,50020,44652,38796,25932.5,23149.5,20113.5,41,139,83,209,169,193,1
445,60516,123,0.25,49938,44526,38868,101.5,90.5,79,249,135,74,249,182,132,1
446,60516,738,9,50676,45264,39606,618,552,483,196,16,142,64,184,65,1
447,60516,0,0,51414,46002,40344,0,0,0,161,171,228,153,204,16,1
448,63504,31878,16002.25,51912,46872,38052,26059,23529,19101.5,196,172,130,36,182,17,1
449,64516,32385,16256.25,52324,47244,38354,26265,23715,19252.5,196,172,130,36,182,17,1
450,65025,31747.5,15500.25,52275,47175,38250,25522.5,23032.5,18675,41,37,30,177,102,228,1
451,65025,30600,14400,50745,45645,36720,23880,21480,17280,177,37,240,41,176,0,1
452,0,0,14161,0,0,0,22491,20111,15946,137,197,238,145,118,36,1
453,65025,31110,14884,46155,41055,32130,22082,19642,15372,249,213,22,65,62,4,1
454,64516,32004,15876,44958,39878,30988,22302,19782,15372,97,141,90,73,210,36,1
455,63504,1260,25,44604,39564,30744,885,785,610,97,141,90,73,210,36,1
456,53361,462,4,43197,38577,30492,374,334,264,153,253,108,241,28,16,1
457,55225,28787.5,15006.25,42535,37835,29610,22172.5,19722.5,15435,249,213,22,65,62,4,1
458,59049,30982.5,16256.25,42768,37908,29403,22440,19890,15427.5,0,64,48,16,188,49,1
459,61009,1482,36,44460,39520,30875,1080,960,750,144,128,228,0,32,9,1
460,62001,1245,25,46812,41832,33117,940,840,665,16,96,172,64,72,25,1
461,61504,31372,16002.25,47120,42160,33480,24035,21505,17077.5,4,44,50,228,166,49,1
462,60025,29890,14884,45325,40425,31850,22570,20130,15860,177,61,242,89,202,4,1
463,59536,30134,15252.25,43432,38552,30012,21983,19513,15190.5,196,220,134,132,234,25,1
464,64516,32004,15876,46228,39116,29210,22932,19404,14490,100,124,194,164,46,169,1
465,65025,32130,15876,45900,38760,28815,22680,19152,14238,144,224,116,64,24,225,1
466,65025,32385,16129,45390,38250,28305,22606,19050,14097,196,76,46,228,10,33,1
467,65025,510,4,45390,38250,28305,356,300,222,196,76,46,228,10,33,1
468,64516,1397,30.25,46228,39116,29210,1001,847,632.5,100,124,194,164,46,169,1
469,63001,1882.5,56.25,47439,40411,30622,1417.5,1207.5,915,137,221,18,65,186,36,1
470,61504,1612,42.25,48856,41912,32240,1280.5,1098.5,845,153,13,10,145,210,4,1
471,60516,1107,20.25,49692,42804,33210,909,783,607.5,100,76,134,68,194,49,1
472,58081,241,1,49646,42898,33499,206,178,139,196,60,218,196,166,121,1
473,59049,30253.5,15500.25,49572,42768,33291,25398,21912,17056.5,144,64,44,0,48,81,1
474,61009,30381,15129,49153,42237,32604,24477,21033,16236,177,237,156,57,44,16,1
475,62001,30502.5,15006.25,48306,41334,31623,23765,20335,15557.5,4,204,62,164,90,1,1
476,63504,30870,15006.25,47376,40320,30492,23030,19600,14822.5,16,128,220,0,160,49,1
477,64009,31245.5,15252.25,46299,39215,29348,22600.5,19142.5,14326,209,205,236,217,60,144,1
478,64516,31750,15625,45466,38354,28448,22375,18875,14000,41,149,80,17,16,0,1
479,64516,508,4,44958,37846,27940,354,298,220,97,5,14,185,6,68,1
480,62500,1500,36,44750,38750,29750,1074,930,714,41,97,53,217,13,81,1
481,42.25,19.5,9,162.5,149.5,71.5,75,69,33,113,63,19,17,253,121,1
482,12.25,7,4,98,91,49,56,52,28,16,216,136,164,108,196,1
483,0.25,0,0,14.5,13.5,7.5,0,0,0,73,15,179,217,149,225,1
484,2.25,189,15876,42,39,21,3528,3276,1764,16,216,136,164,108,196,1
485,12.25,439.25,15750.25,87.5,80.5,38.5,3137.5,2886.5,1380.5,113,63,19,17,253,121,1
486,2.25,191.25,16256.25,34.5,31.5,13.5,2932.5,2677.5,1147.5,17,227,207,185,189,81,1
487,15252.25,185.25,2.25,2964,2717,1235,36,33,15,64,16,240,228,220,100,1
488,13924,295,6.25,3068,2832,1416,65,60,30,164,112,56,64,32,144,1
489,16256.25,63.75,0.25,3697.5,3442.5,1912.5,14.5,13.5,7.5,73,15,179,217,149,225,1
490,0,0,15876,0,0,0,3402,3150,1638,217,163,95,113,69,169,1
491,0.25,63.25,16002.25,12.5,11.5,5.5,3162.5,2909.5,1391.5,113,63,19,17,253,121,1
492,1,127.5,16256.25,24,22,10,3060,2805,1275,64,16,240,228,220,100,1
493,1,0.5,0.25,24,22,10,12,11,5,64,16,240,228,220,100,1
494,0.25,0.75,2.25,12.5,11.5,5.5,37.5,34.5,16.5,113,63,19,17,253,121,1
495,0,0,4,0,0,0,54,50,26,217,163,95,113,69,169,1
496,16256.25,16192.5,16129,3697.5,3442.5,1912.5,3683,3429,1905,73,15,179,217,149,225,1
497,0.25,63,15876,14.5,10,7.5,3654,2520,1890,73,68,179,144,44,225,1
498,0.25,0.25,0.25,14.5,10,7.5,14.5,10,7.5,73,68,179,144,44,225,1
499,16256.25,63.75,0.25,3825,2677.5,2040,15,10.5,8,132,118,224,185,80,0,1
500,16256.25,0,0,3825,2677.5,2040,0,0,0,132,118,224,185,80,0,1
501,16256.25,0,0,3825,2677.5,2040,0,0,0,132,118,224,185,80,0,1
502,16129,0,0,3810,2667,2032,0,0,0,132,118,224,185,80,0,1
503,16129,0,0,3810,2667,2032,0,0,0,132,118,224,185,80,0,1
504,16129,127,1,3810,2667,2032,30,21,16,132,118,224,185,80,0,1
505,0.25,0.25,0.25,16,11.5,9,16,11.5,9,0,224,64,17,158,68,1
506,1,126,15876,31,22,17,3906,2772,2142,193,170,15,228,118,33,0
507,0.25,62.75,15750.25,14,9.5,7,3514,2384.5,1757,16,20,136,105,10,196,1
508,0,0,15876,0,0,0,3276,2142,1512,164,186,56,33,204,144,1
509,16129,16065.5,16002.25,3048,1905,1270,3036,1897.5,1265,64,104,240,225,150,100,1
510,16129,16192.5,16256.25,2921,1778,1143,2932.5,1785,1147.5,17,66,207,196,126,81,1
511,16002.25,0,0,2909.5,1771,1138.5,0,0,0,17,66,207,196,126,81,1
512,15876,63,0.25,2898,1764,1134,11.5,7,4.5,17,66,207,196,126,81,1
513,15876,0,0,2520,2142,1260,0,0,0,144,84,200,33,170,100,1
514,15876,16002,16129,2394,2016,1134,2413,2032,1143,105,48,171,0,144,81,1
515,16002.25,16065.5,16129,2277,1897.5,1012,2286,1905,1016,68,14,144,225,120,64,1
516,16129,16192.5,16256.25,2159,1778,889,2167.5,1785,892.5,33,238,119,196,98,49,1
517,16129,0,0,2159,1778,889,0,0,0,33,238,119,196,98,49,1
518,16256.25,63.75,0.25,2167.5,1785,892.5,8.5,7,3.5,33,238,119,196,98,49,1
519,16256.25,127.5,1,2295,1912.5,1020,18,15,8,68,14,144,225,120,64,0
520,16256.25,16256.25,16256.25,2422.5,2040,1147.5,2422.5,2040,1147.5,105,48,171,0,144,81,1
521,15750.25,16001.25,16256.25,2133.5,1757,878.5,2167.5,1785,892.5,33,238,119,196,98,49,1
522,16002.25,189.75,2.25,2277,1897.5,1012,27,22.5,12,68,14,144,225,120,64,1
523,16129,190.5,2.25,2540,2159,1270,30,25.5,15,144,84,200,33,170,100,1
524,0,0,1,0,0,0,21,18,11,185,122,231,68,198,121,1
525,16256.25,63.75,0.25,2805,2422.5,1530,11,9.5,6,228,162,8,105,228,144,1
526,16002.25,0,0,2783,2403.5,1518,0,0,0,228,162,8,105,228,144,1
527,15625,15937.5,16256.25,2750,2375,1500,2805,2422.5,1530,228,162,8,105,228,144,1
528,15500.25,15873.75,16256.25,2614.5,2241,1369.5,2677.5,2295,1402.5,185,122,231,68,198,121,1
529,15500.25,0,0,3112.5,1992,1369.5,0,0,0,113,144,19,0,176,121,0
530,15750.25,16001.25,16256.25,3137.5,2008,1380.5,3187.5,2040,1402.5,113,144,19,0,176,121,0
531,16256.25,16256.25,16256.25,3060,1912.5,1275,3060,1912.5,1275,64,104,240,225,150,100,0
532,0.25,0,0,12,7.5,5,0,0,0,64,104,240,225,150,100,0
533,1,0,0,24,15,10,0,0,0,64,104,240,225,150,100,1
534,1,0,0,24,15,10,0,0,0,64,104,240,225,150,100,1
535,0,0,0,0,0,0,0,0,0,64,104,240,225,150,100,1
536,16129,190.5,2.25,3048,1905,1270,36,22.5,15,64,104,240,225,150,100,1
537,16256.25,127.5,1,3442.5,2295,1657.5,27,18,13,217,230,95,68,234,169,1
538,16129,16192.5,16256.25,3302,2159,1524,3315,2167.5,1530,164,186,56,33,204,144,1
539,16129,63.5,0.25,3302,2159,1524,13,8.5,6,164,186,56,33,204,144,1
540,16002.25,126.5,1,3415.5,2277,1644.5,27,18,13,217,230,95,68,234,169,1
541,16002.25,253,4,3542,2403.5,1771,56,38,28,16,20,136,105,10,196,0
542,16002.25,316.25,6.25,3921.5,2783,2150.5,77.5,55,42.5,193,170,15,228,118,33,0
543,15876,252,4,4158,3024,2394,66,48,38,65,24,115,64,200,105,0
544,15876,16065,16256.25,4410,3276,2646,4462.5,3315,2677.5,201,142,223,164,34,185,0
545,16129,63.5,0.25,3810,3302,1778,15,13,7,132,12,164,164,108,196,0
546,16129,508,16,4318,3810,2413,136,120,76,132,252,134,132,58,105,1
547,16129,16192.5,16256.25,4572,4318,2794,4590,4335,2805,16,200,24,132,236,228,1
548,16256.25,15491.25,14762.25,3952.5,3697.5,2167.5,3766.5,3523.5,2065.5,193,131,15,73,237,33,1
549,0.25,61.25,15006.25,11.5,10.5,4.5,2817.5,2572.5,1102.5,17,227,207,185,189,81,1
550,2.25,2.25,2.25,28.5,28.5,13.5,28.5,28.5,13.5,105,105,171,105,171,81,1
551,0,0,49,0,0,0,175,175,105,113,113,119,113,119,225,1
552,16129,16129,16129,4064,4191,3175,4064,4191,3175,0,32,32,65,57,113,1
553,0,0,0,0,0,0,0,0,0,185,206,80,228,96,0,1
554,2.25,1.5,1,45,49.5,39,30,33,26,132,222,12,65,90,164,0
555,9,370.5,15252.25,69,75,60,2840.5,3087.5,2470,17,63,204,113,244,144,0
556,20.25,33.75,56.25,90,112.5,85.5,150,187.5,142.5,144,244,124,113,219,105,0
557,12.25,33.25,90.25,126,143.5,122.5,342,389.5,332.5,16,196,236,145,155,201,0
558,16,508,16129,152,172,156,4826,5461,4953,164,98,202,57,141,241,0
559,20.25,15.75,12.25,148.5,175.5,157.5,115.5,136.5,122.5,65,7,131,241,85,201,1
560,30.25,71.5,169,247.5,280.5,258.5,585,663,611,233,247,67,41,93,161,1
561,36,33,30.25,330,390,402,302.5,357.5,368.5,209,247,101,129,3,137,1
562,14762.25,425.25,12.25,6318,7533,7776,182,217,224,144,152,0,4,128,0,1
563,13806.25,2232.5,361,7285,8460,8695,1178,1368,1406,4,112,236,64,208,100,1
564,16256.25,3570,784,11475,12750,13005,2520,2800,2856,164,40,220,16,216,164,1
565,64,144,324,944,1024,1040,2124,2304,2340,100,0,236,0,0,4,1
566,49,882,15876,882,952,966,15876,17136,17388,4,240,236,64,80,100,1
567,25,575,13225,570,620,630,13110,14260,14490,196,56,28,16,8,4,0
568,49,801.5,13110.25,700,770,784,11450,12595,12824,16,248,192,68,32,0,0
569,121,1292.5,13806.25,957,1067,1089,10222.5,11397.5,11632.5,145,247,165,193,131,73,0
570,30.25,24.75,20.25,434.5,489.5,500.5,355.5,400.5,409.5,97,119,21,241,163,89,0
571,15625,2125,289,12000,13250,13500,1632,1802,1836,0,192,128,228,184,144,0
572,14520.25,723,36,13616.5,14821.5,15062.5,678,738,750,225,75,45,25,15,9,1
573,15376,15128,14884,13392,14632,14880,13176,14396,14640,144,200,160,100,80,64,1
574,20.25,531,13924,454.5,499.5,508.5,11918,13098,13334,217,203,149,33,255,225,1
575,100,1080,11664,880,980,1000,9504,10584,10800,64,176,96,132,72,16,1
576,100,1085,11772.25,610,710,730,6618.5,7703.5,7920.5,137,235,101,177,63,209,1
577,2.25,8.25,30.25,81,87,85.5,297,319,313.5,100,60,6,36,234,177,1
578,14762.25,3888,1024,9355.5,9841.5,9720,2464,2592,2560,41,93,16,161,80,0,1
579,13806.25,3642.5,961,13865,14335,14217.5,3658,3782,3751,100,60,198,36,170,49,1
580,15129,1230,100,17097,17589,17466,1390,1430,1420,121,165,26,225,82,196,0
581,16,2,0.25,552,568,564,69,71,70.5,100,140,2,196,54,169,0
582,56.25,892.5,14161,1050,1080,1072.5,16660,17136,17017,144,192,52,0,112,225,0
583,49,668.5,9120.25,840,868,861,11460,11842,11746.5,64,32,168,16,148,25,0
584,30.25,522.5,9025,412.5,434.5,429,7125,7505,7410,249,37,218,97,18,196,0
585,49,861,15129,378,406,399,6642,7134,7011,100,60,6,36,234,177,1
586,16256.25,892.5,49,8287.5,8797.5,8670,455,483,476,129,133,68,153,84,16,1
587,15129,0,0,8364,8856,8733,0,0,0,16,32,220,64,248,177,1
588,15876,441,12.25,8190,8694,8568,227.5,241.5,238,129,133,68,153,84,16,1
589,16,46,132.25,300,316,312,862.5,908.5,897,249,37,218,97,18,196,1
590,49,10.5,2.25,616,644,637,132,138,136.5,64,160,72,16,180,89,1
591,42.25,728,12544,507,533,526.5,8736,9184,9072,196,252,174,68,242,161,1
592,30.25,651.75,14042.25,308,330,324.5,6636,7110,6991.5,64,32,232,16,212,153,1
593,36,18,9,348,378,354,174,189,177,36,70,94,129,133,153,0
594,72.25,0,0,518.5,561,527,0,0,0,137,186,198,4,252,4,0
595,72.25,1037,14884,493,535.5,501.5,7076,7686,7198,36,70,94,129,133,153,0
596,4,249,15500.25,100,108,106,6225,6723,6598.5,196,140,90,100,46,249,0
597,15500.25,747,36,6474,6972,6847.5,312,336,330,144,96,44,64,8,209,0
598,0.25,4,64,31,33,32.5,496,528,520,4,252,190,4,194,129,1
599,210.25,36.25,6.25,986,1044,1029.5,170,180,177.5,16,32,220,64,248,177,1
600,729,3348,15376,1809,1917,1944,8308,8804,8928,137,149,216,177,248,64,1
601,676,3198,15129,1560,1664,1690,7380,7872,7995,16,0,60,0,64,129,1
602,121,1364,15376,627,671,682,7068,7564,7688,177,149,206,137,198,4,1
603,15750.25,15499.25,15252.25,6400.5,6902.5,7279,6298.5,6792.5,7163,41,245,142,209,118,36,1
604,15625,15812.5,16002.25,5875,6375,6750,5945.5,6451.5,6831,161,93,234,41,194,100,1
605,20.25,11.25,6.25,216,234,247.5,120,130,137.5,0,192,80,144,44,209,1
606,72.25,29.75,12.25,442,476,501.5,182,196,206.5,144,96,252,64,232,153,0
607,56.25,7.5,1,412.5,442.5,465,55,59,62,209,173,82,153,74,4,0
608,20.25,571.5,16129,247.5,261,283.5,6985,7366,8001,209,118,137,36,70,129,0
609,30.25,679.25,15252.25,275,335.5,291.5,6175,7533.5,6545.5,196,234,90,137,161,249,0
610,12.25,437.5,15625,147,185.5,157.5,5250,6625,5625,228,178,98,249,81,233,0
611,0,0,16129,0,0,0,5588,6985,5969,144,116,20,209,25,161,1
612,15750.25,15185.5,14641,5020,6400.5,5396.5,4840,6171,5203,64,248,184,41,145,57,1
613,15750.25,188.25,2.25,3765,5145.5,4141.5,45,61.5,49.5,132,206,222,145,73,65,1
614,4,24,144,86,108,92,516,648,552,57,18,186,100,180,68,1
615,64,1012,16002.25,432,520,456,6831,8222.5,7210.5,100,182,6,129,121,177,1
616,156.25,1525,14884,500,637.5,537.5,4880,6222,5246,64,248,184,41,145,57,1
617,16002.25,2087.25,272.25,5313,6704.5,5692.5,693,874.5,742.5,228,178,98,249,81,233,1
618,15750.25,2447.25,380.25,9161.5,10542,9538,1423.5,1638,1482,209,244,172,144,240,144,1
619,0.25,1.75,12.25,40.5,46,42,283.5,322,294,161,28,148,16,48,144,0
620,25,52.5,110.25,400,455,415,840,955.5,871.5,0,112,240,89,129,233,0
621,49,126,324,714,791,735,1836,2034,1890,164,6,214,225,89,17,0
622,6.25,8.75,12.25,290,317.5,297.5,406,444.5,416.5,144,140,236,1,9,81,0
623,15500.25,15251.25,15006.25,13570.5,14940,13944,13352.5,14700,13720,105,24,176,64,128,0,0
624,14884,15433,16002.25,12810,14152,13176,13282.5,14674,13662,17,148,76,144,240,144,1
625,14762.25,243,4,12636,14337,12514.5,208,236,206,64,240,216,100,122,113,1
626,15876,16002,16129,13734,15246,13482,13843,15367,13589,105,133,143,49,147,185,1
627,20.25,528.75,13806.25,463.5,517.5,463.5,12102.5,13512.5,12102.5,113,69,113,169,69,113,1
628,72.25,977.5,13225,739.5,841.5,756.5,10005,11385,10235,145,165,63,73,107,241,1
629,100,1260,15876,780,890,810,9828,11214,10206,196,30,174,241,41,161,1
630,49,49,49,595,658,623,595,658,623,57,54,141,132,174,241,1
631,6.25,15,36,232.5,255,247.5,558,612,594,201,14,247,164,114,73,1
632,16002.25,1138.5,81,12523.5,13282.5,13029.5,891,945,927,73,155,213,17,63,113,0
633,144,210,306.25,1356,1416,1368,1977.5,2065,1995,225,22,82,100,140,196,0
634,132.25,86.25,56.25,1552.5,1610,1541,1012.5,1050,1005,49,212,170,144,72,36,0
635,90.25,1068.75,12656.25,1235,1263.5,1197,14625,14962.5,14175,4,138,252,25,118,4,0
636,56.25,840,12544,795,817.5,735,11872,12208,10976,228,34,148,105,186,132,0
637,20.25,546.75,14762.25,441,459,391.5,11907,12393,10570.5,132,12,78,164,170,145,1
638,6.25,318.75,16256.25,235,242.5,195,11985,12367.5,9945,132,158,164,193,142,196,1
639,16256.25,1593.75,156.25,12622.5,13005,10327.5,1237.5,1275,1012.5,73,114,83,164,70,161,1
640,15750.25,1757,196,14809,15311,12424.5,1652,1708,1386,100,60,162,36,46,73,1
641,15625,1312.5,110.25,16125,15750,15125,1354.5,1323,1270.5,1,126,249,4,142,49,1
642,16256.25,15236.25,14280.25,18105,17722.5,17085,16969,16610.5,16013,196,26,84,121,194,36,1
